neo4j_id,type
2106,Drug
2107,Drug
2108,Drug
2109,Drug
2110,Drug
2111,Drug
2112,Drug
2113,Drug
2114,Drug
2115,Drug
2116,Drug
2117,Drug
2118,Drug
2119,Drug
2120,Drug
2121,Drug
2122,Drug
2123,Drug
2124,Drug
2125,Drug
2126,Drug
2127,Drug
2128,Drug
2129,Drug
2130,Drug
2131,Drug
2132,Drug
2133,Drug
2134,Drug
2135,Drug
2136,Drug
2137,Drug
2138,Drug
2139,Drug
2140,Drug
2141,Drug
2142,Drug
2143,Drug
2144,Drug
2145,Drug
2146,Drug
2147,Drug
2148,Drug
2149,Drug
2150,Drug
2151,Drug
2152,Drug
2153,Drug
2154,Drug
2155,Drug
2156,Drug
2157,Drug
2158,Drug
2159,Drug
2160,Drug
2161,Drug
2162,Drug
2163,Drug
2164,Drug
2165,Drug
2166,Drug
2167,Drug
2168,Drug
2169,Drug
2170,Drug
2171,Drug
2172,Drug
2173,Drug
2174,Drug
2175,Drug
2176,Drug
2177,Drug
2178,Drug
2179,Drug
2180,Drug
2181,Drug
2182,Drug
2183,Drug
2184,Drug
2185,Drug
2186,Drug
2187,Drug
2188,Drug
2189,Drug
2190,Drug
2191,Drug
2192,Drug
2193,Drug
2194,Drug
2195,Drug
2196,Drug
2197,Drug
2198,Drug
2199,Drug
2200,Drug
2201,Drug
2202,Drug
2203,Drug
2204,Drug
2205,Drug
2206,Drug
2207,Drug
2208,Drug
2209,Drug
2210,Drug
2211,Drug
2212,Drug
2213,Drug
2214,Drug
2215,Drug
2216,Drug
2217,Drug
2218,Drug
2219,Drug
2220,Drug
2221,Drug
2222,Drug
2223,Drug
2224,Drug
2225,Drug
2226,Drug
2227,Drug
2228,Drug
2229,Drug
2230,Drug
2231,Drug
2232,Drug
2233,Drug
2234,Drug
2235,Drug
2236,Drug
2237,Drug
2238,Drug
2239,Drug
2240,Drug
2241,Drug
2242,Drug
2243,Drug
2244,Drug
2245,Drug
2246,Drug
2247,Drug
2248,Drug
2249,Drug
2250,Drug
2251,Drug
2252,Drug
2253,Drug
2254,Drug
2255,Drug
2256,Drug
2257,Drug
2258,Drug
2259,Drug
2260,Drug
2261,Drug
2262,Drug
2263,Drug
2264,Drug
2265,Drug
2266,Drug
2267,Drug
2268,Drug
2269,Gene
2270,Disease
2271,Disease
2272,Disease
2273,Disease
2274,Disease
2275,Disease
2276,Disease
2277,Disease
2278,Disease
2279,Disease
2280,Disease
2281,Disease
2282,Gene
2283,Disease
2284,Disease
2285,Disease
2286,Disease
2287,Disease
2288,Disease
2289,Disease
2290,Disease
2291,Disease
2292,Disease
2293,Disease
2294,Disease
2295,Disease
2296,Disease
2297,Gene
2298,Disease
2299,Disease
2300,Disease
2301,Disease
2302,Disease
2303,Disease
2304,Disease
2305,Disease
2306,Disease
2307,Disease
2308,Disease
2309,Disease
2310,Disease
2311,Disease
2312,Disease
2313,Disease
2314,Gene
2315,Disease
2316,Disease
2317,Disease
2318,Disease
2319,Disease
2320,Disease
2321,Disease
2322,Disease
2323,Disease
2324,Disease
2325,Disease
2326,Disease
2327,Disease
2328,Disease
2329,Disease
2330,Disease
2331,Disease
2332,Disease
2333,Disease
2334,Disease
2335,Disease
2336,Disease
2337,Disease
2338,Disease
2339,Disease
2340,Disease
2341,Disease
2342,Disease
2343,Disease
2344,Disease
2345,Disease
2346,Disease
2347,Disease
2348,Disease
2349,Disease
2350,Disease
2351,Disease
2352,Disease
2353,Disease
2354,Disease
2355,Disease
2356,Disease
2357,Disease
2358,Disease
2359,Disease
2360,Disease
2361,Disease
2362,Disease
2363,Disease
2364,Disease
2365,Disease
2366,Disease
2367,Disease
2368,Disease
2369,Disease
2370,Disease
2371,Disease
2372,Disease
2373,Disease
2374,Disease
2375,Disease
2376,Disease
2377,Disease
2378,Disease
2379,Disease
2380,Gene
2381,Disease
2382,Disease
2383,Disease
2384,Disease
2385,Disease
2386,Disease
2387,Disease
2388,Disease
2389,Gene
2390,Disease
2391,Disease
2392,Disease
2393,Disease
2394,Disease
2395,Disease
2396,Disease
2397,Disease
2398,Disease
2399,Disease
2400,Disease
2401,Disease
2402,Disease
2403,Disease
2404,Disease
2405,Disease
2406,Disease
2407,Disease
2408,Disease
2409,Disease
2410,Disease
2411,Gene
2412,Disease
2413,Disease
2414,Disease
2415,Disease
2416,Disease
2417,Disease
2418,Disease
2419,Disease
2420,Disease
2421,Disease
2422,Disease
2423,Disease
2424,Disease
2425,Disease
2426,Gene
2427,Gene
2428,Disease
2429,Disease
2430,Disease
2431,Disease
2432,Disease
2433,Disease
2434,Disease
2435,Disease
2436,Disease
2437,Disease
2438,Disease
2439,Disease
2440,Disease
2441,Disease
2442,Disease
2443,Disease
2444,Disease
2445,Disease
2446,Disease
2447,Disease
2448,Disease
2449,Disease
2450,Disease
2451,Disease
2452,Disease
2453,Disease
2454,Disease
2455,Disease
2456,Disease
2457,Disease
2458,Disease
2459,Disease
2460,Disease
2461,Disease
2462,Disease
2463,Disease
2464,Gene
2465,Disease
2466,Disease
2467,Disease
2468,Disease
2469,Disease
2470,Disease
2471,Gene
2472,Disease
2473,Disease
2474,Disease
2475,Disease
2476,Disease
2477,Disease
2478,Disease
2479,Disease
2480,Disease
2481,Disease
2482,Disease
2483,Disease
2484,Disease
2485,Disease
2486,Disease
2487,Disease
2488,Disease
2489,Disease
2490,Gene
2491,Disease
2492,Disease
2493,Disease
2494,Disease
2495,Disease
2496,Disease
2497,Disease
2498,Disease
2499,Disease
2500,Disease
2501,Disease
2502,Disease
2503,Disease
2504,Disease
2505,Disease
2506,Disease
2507,Gene
2508,Disease
2509,Disease
2510,Disease
2511,Disease
2512,Disease
2513,Disease
2514,Disease
2515,Disease
2516,Disease
2517,Disease
2518,Disease
2519,Disease
2520,Disease
2521,Disease
2522,Disease
2523,Disease
2524,Disease
2525,Disease
2526,Gene
2527,Disease
2528,Disease
2529,Disease
2530,Disease
2531,Gene
2532,Disease
2533,Disease
2534,Disease
2535,Disease
2536,Disease
2537,Disease
2538,Disease
2539,Disease
2540,Disease
2541,Disease
2542,Disease
2543,Disease
2544,Disease
2545,Disease
2546,Disease
2547,Disease
2548,Disease
2549,Disease
2550,Disease
2551,Gene
2552,Disease
2553,Disease
2554,Disease
2555,Disease
2556,Disease
2557,Disease
2558,Disease
2559,Disease
2560,Disease
2561,Disease
2562,Disease
2563,Disease
2564,Gene
2565,Disease
2566,Disease
2567,Disease
2568,Disease
2569,Disease
2570,Disease
2571,Disease
2572,Disease
2573,Disease
2574,Disease
2575,Disease
2576,Disease
2577,Disease
2578,Disease
2579,Disease
2580,Disease
2581,Disease
2582,Disease
2583,Disease
2584,Disease
2585,Gene
2586,Disease
2587,Disease
2588,Gene
2589,Gene
2590,Disease
2591,Disease
2592,Disease
2593,Gene
2594,Disease
2595,Disease
2596,Disease
2597,Disease
2598,Disease
2599,Disease
2600,Disease
2601,Gene
2602,Disease
2603,Disease
2604,Disease
2605,Disease
2606,Disease
2607,Disease
2608,Disease
2609,Disease
2610,Disease
2611,Disease
2612,Disease
2613,Disease
2614,Disease
2615,Disease
2616,Disease
2617,Disease
2618,Disease
2619,Disease
2620,Disease
2621,Disease
2622,Disease
2623,Disease
2624,Disease
2625,Disease
2626,Disease
2627,Gene
2628,Disease
2629,Disease
2630,Disease
2631,Disease
2632,Disease
2633,Disease
2634,Disease
2635,Disease
2636,Disease
2637,Gene
2638,Disease
2639,Disease
2640,Disease
2641,Disease
2642,Disease
2643,Disease
2644,Disease
2645,Disease
2646,Disease
2647,Disease
2648,Disease
2649,Disease
2650,Disease
2651,Gene
2652,Gene
2653,Disease
2654,Disease
2655,Disease
2656,Disease
2657,Disease
2658,Disease
2659,Disease
2660,Disease
2661,Disease
2662,Disease
2663,Disease
2664,Disease
2665,Disease
2666,Disease
2667,Disease
2668,Disease
2669,Gene
2670,Gene
2671,Disease
2672,Disease
2673,Disease
2674,Disease
2675,Disease
2676,Disease
2677,Disease
2678,Disease
2679,Disease
2680,Disease
2681,Disease
2682,Disease
2683,Gene
2684,Disease
2685,Gene
2686,Disease
2687,Disease
2688,Disease
2689,Disease
2690,Disease
2691,Disease
2692,Disease
2693,Disease
2694,Gene
2695,Disease
2696,Disease
2697,Disease
2698,Gene
2699,Gene
2700,Gene
2701,Gene
2702,Disease
2703,Gene
2704,Disease
2705,Gene
2706,Disease
2707,Disease
2708,Gene
2709,Disease
2710,Disease
2711,Gene
2712,Gene
2713,Disease
2714,Disease
2715,Disease
2716,Disease
2717,Disease
2718,Gene
2719,Disease
2720,Disease
2721,Disease
2722,Gene
2723,Gene
2724,Disease
2725,Disease
2726,Gene
2727,Disease
2728,Disease
2729,Gene
2730,Disease
2731,Disease
2732,Gene
2733,Disease
2734,Disease
2735,Disease
2736,Disease
2737,Gene
2738,Disease
2739,Disease
2740,Disease
2741,Disease
2742,Disease
2743,Disease
2744,Disease
2745,Disease
2746,Disease
2747,Disease
2748,Disease
2749,Disease
2750,Disease
2751,Disease
2752,Disease
2753,Disease
2754,Gene
2755,Gene
2756,Disease
2757,Disease
2758,Disease
2759,Disease
2760,Disease
2761,Disease
2762,Disease
2763,Disease
2764,Disease
2765,Gene
2766,Gene
2767,Gene
2768,Disease
2769,Disease
2770,Gene
2771,Disease
2772,Disease
2773,Gene
2774,Disease
2775,Disease
2776,Disease
2777,Disease
2778,Gene
2779,Disease
2780,Gene
2781,Disease
2782,Disease
2783,Disease
2784,Disease
2785,Disease
2786,Gene
2787,Disease
2788,Disease
2789,Disease
2790,Disease
2791,Disease
2792,Gene
2793,Disease
2794,Disease
2795,Disease
2796,Disease
2797,Disease
2798,Gene
2799,Disease
2800,Disease
2801,Disease
2802,Disease
2803,Disease
2804,Disease
2805,Gene
2806,Disease
2807,Disease
2808,Disease
2809,Disease
2810,Disease
2811,Gene
2812,Gene
2813,Disease
2814,Disease
2815,Disease
2816,Gene
2817,Gene
2818,Disease
2819,Disease
2820,Disease
2821,Disease
2822,Disease
2823,Disease
2824,Disease
2825,Disease
2826,Gene
2827,Disease
2828,Disease
2829,Disease
2830,Disease
2831,Disease
2832,Disease
2833,Disease
2834,Disease
2835,Disease
2836,Disease
2837,Disease
2838,Disease
2839,Disease
2840,Disease
2841,Gene
2842,Disease
2843,Disease
2844,Disease
2845,Disease
2846,Disease
2847,Disease
2848,Disease
2849,Disease
2850,Disease
2851,Gene
2852,Disease
2853,Disease
2854,Disease
2855,Disease
2856,Disease
2857,Disease
2858,Disease
2859,Gene
2860,Disease
2861,Disease
2862,Disease
2863,Disease
2864,Disease
2865,Disease
2866,Disease
2867,Disease
2868,Disease
2869,Disease
2870,Disease
2871,Disease
2872,Disease
2873,Disease
2874,Disease
2875,Disease
2876,Disease
2877,Disease
2878,Disease
2879,Disease
2880,Disease
2881,Disease
2882,Disease
2883,Gene
2884,Disease
2885,Disease
2886,Gene
2887,Gene
2888,Disease
2889,Disease
2890,Gene
2891,Disease
2892,Disease
2893,Disease
2894,Disease
2895,Disease
2896,Disease
2897,Disease
2898,Disease
2899,Disease
2900,Disease
2901,Disease
2902,Disease
2903,Disease
2904,Disease
2905,Disease
2906,Gene
2907,Disease
2908,Gene
2909,Gene
2910,Disease
2911,Disease
2912,Disease
2913,Gene
2914,Disease
2915,Disease
2916,Disease
2917,Disease
2918,Disease
2919,Disease
2920,Disease
2921,Gene
2922,Disease
2923,Gene
2924,Disease
2925,Disease
2926,Disease
2927,Gene
2928,Disease
2929,Disease
2930,Disease
2931,Disease
2932,Gene
2933,Disease
2934,Disease
2935,Disease
2936,Disease
2937,Disease
2938,Disease
2939,Gene
2940,Disease
2941,Disease
2942,Disease
2943,Disease
2944,Disease
2945,Disease
2946,Gene
2947,Disease
2948,Gene
2949,Disease
2950,Disease
2951,Gene
2952,Disease
2953,Disease
2954,Disease
2955,Gene
2956,Disease
2957,Disease
2958,Gene
2959,Gene
2960,Gene
2961,Disease
2962,Disease
2963,Disease
2964,Gene
2965,Disease
2966,Disease
2967,Disease
2968,Gene
2969,Gene
2970,Disease
2971,Disease
2972,Gene
2973,Disease
2974,Disease
2975,Disease
2976,Disease
2977,Disease
2978,Disease
2979,Disease
2980,Disease
2981,Gene
2982,Disease
2983,Gene
2984,Disease
2985,Disease
2986,Disease
2987,Disease
2988,Disease
2989,Disease
2990,Disease
2991,Disease
2992,Disease
2993,Disease
2994,Gene
2995,Gene
2996,Disease
2997,Disease
2998,Disease
2999,Disease
3000,Disease
3001,Gene
3002,Disease
3003,Disease
3004,Disease
3005,Disease
3006,Disease
3007,Gene
3008,Gene
3009,Disease
3010,Gene
3011,Disease
3012,Disease
3013,Gene
3014,Disease
3015,Disease
3016,Gene
3017,Disease
3018,Gene
3019,Disease
3020,Disease
3021,Gene
3022,Disease
3023,Disease
3024,Gene
3025,Disease
3026,Disease
3027,Disease
3028,Disease
3029,Disease
3030,Disease
3031,Disease
3032,Disease
3033,Disease
3034,Disease
3035,Disease
3036,Disease
3037,Disease
3038,Disease
3039,Disease
3040,Gene
3041,Disease
3042,Disease
3043,Disease
3044,Disease
3045,Disease
3046,Disease
3047,Disease
3048,Disease
3049,Disease
3050,Disease
3051,Disease
3052,Gene
3053,Gene
3054,Disease
3055,Disease
3056,Gene
3057,Gene
3058,Disease
3059,Disease
3060,Gene
3061,Disease
3062,Disease
3063,Gene
3064,Disease
3065,Disease
3066,Gene
3067,Disease
3068,Disease
3069,Disease
3070,Disease
3071,Gene
3072,Disease
3073,Disease
3074,Disease
3075,Gene
3076,Gene
3077,Gene
3078,Disease
3079,Disease
3080,Disease
3081,Gene
3082,Gene
3083,Gene
3084,Disease
3085,Disease
3086,Disease
3087,Disease
3088,Disease
3089,Disease
3090,Gene
3091,Gene
3092,Disease
3093,Disease
3094,Disease
3095,Disease
3096,Disease
3097,Disease
3098,Gene
3099,Disease
3100,Gene
3101,Disease
3102,Disease
3103,Gene
3104,Disease
3105,Gene
3106,Disease
3107,Disease
3108,Disease
3109,Disease
3110,Disease
3111,Disease
3112,Gene
3113,Gene
3114,Gene
3115,Gene
3116,Disease
3117,Disease
3118,Disease
3119,Disease
3120,Gene
3121,Disease
3122,Disease
3123,Gene
3124,Disease
3125,Gene
3126,Disease
3127,Gene
3128,Disease
3129,Disease
3130,Disease
3131,Disease
3132,Gene
3133,Gene
3134,Gene
3135,Disease
3136,Disease
3137,Disease
3138,Disease
3139,Disease
3140,Disease
3141,Disease
3142,Disease
3143,Disease
3144,Disease
3145,Gene
3146,Disease
3147,Disease
3148,Gene
3149,Gene
3150,Gene
3151,Gene
3152,Disease
3153,Gene
3154,Disease
3155,Gene
3156,Disease
3157,Disease
3158,Disease
3159,Disease
3160,Disease
3161,Disease
3162,Disease
3163,Disease
3164,Disease
3165,Disease
3166,Disease
3167,Disease
3168,Disease
3169,Disease
3170,Disease
3171,Disease
3172,Disease
3173,Disease
3174,Disease
3175,Disease
3176,Disease
3177,Gene
3178,Disease
3179,Disease
3180,Disease
3181,Disease
3182,Disease
3183,Disease
3184,Disease
3185,Disease
3186,Disease
3187,Disease
3188,Disease
3189,Disease
3190,Disease
3191,Disease
3192,Disease
3193,Disease
3194,Disease
3195,Disease
3196,Disease
3197,Disease
3198,Disease
3199,Gene
3200,Disease
3201,Disease
3202,Disease
3203,Disease
3204,Disease
3205,Disease
3206,Disease
3207,Disease
3208,Gene
3209,Disease
3210,Disease
3211,Gene
3212,Disease
3213,Disease
3214,Disease
3215,Disease
3216,Disease
3217,Disease
3218,Disease
3219,Disease
3220,Disease
3221,Disease
3222,Disease
3223,Disease
3224,Disease
3225,Disease
3226,Disease
3227,Disease
3228,Gene
3229,Disease
3230,Gene
3231,Disease
3232,Disease
3233,Disease
3234,Disease
3235,Disease
3236,Disease
3237,Gene
3238,Disease
3239,Disease
3240,Disease
3241,Disease
3242,Disease
3243,Disease
3244,Gene
3245,Disease
3246,Disease
3247,Disease
3248,Gene
3249,Disease
3250,Disease
3251,Disease
3252,Disease
3253,Disease
3254,Disease
3255,Gene
3256,Disease
3257,Disease
3258,Gene
3259,Gene
3260,Disease
3261,Gene
3262,Gene
3263,Gene
3264,Disease
3265,Disease
3266,Gene
3267,Disease
3268,Disease
3269,Disease
3270,Disease
3271,Gene
3272,Gene
3273,Disease
3274,Disease
3275,Disease
3276,Gene
3277,Disease
3278,Disease
3279,Disease
3280,Gene
3281,Gene
3282,Gene
3283,Disease
3284,Gene
3285,Disease
3286,Disease
3287,Disease
3288,Gene
3289,Gene
3290,Disease
3291,Disease
3292,Disease
3293,Gene
3294,Disease
3295,Disease
3296,Disease
3297,Gene
3298,Disease
3299,Disease
3300,Gene
3301,Disease
3302,Gene
3303,Disease
3304,Disease
3305,Disease
3306,Disease
3307,Disease
3308,Gene
3309,Disease
3310,Disease
3311,Disease
3312,Disease
3313,Gene
3314,Disease
3315,Disease
3316,Disease
3317,Disease
3318,Disease
3319,Disease
3320,Disease
3321,Disease
3322,Disease
3323,Disease
3324,Disease
3325,Disease
3326,Disease
3327,Disease
3328,Disease
3329,Gene
3330,Gene
3331,Disease
3332,Gene
3333,Disease
3334,Disease
3335,Disease
3336,Disease
3337,Disease
3338,Disease
3339,Disease
3340,Gene
3341,Disease
3342,Disease
3343,Disease
3344,Disease
3345,Disease
3346,Gene
3347,Gene
3348,Disease
3349,Disease
3350,Disease
3351,Disease
3352,Disease
3353,Disease
3354,Gene
3355,Disease
3356,Gene
3357,Disease
3358,Gene
3359,Disease
3360,Gene
3361,Disease
3362,Disease
3363,Disease
3364,Disease
3365,Disease
3366,Disease
3367,Disease
3368,Disease
3369,Disease
3370,Disease
3371,Disease
3372,Gene
3373,Gene
3374,Disease
3375,Disease
3376,Disease
3377,Gene
3378,Disease
3379,Disease
3380,Gene
3381,Gene
3382,Disease
3383,Disease
3384,Disease
3385,Disease
3386,Disease
3387,Disease
3388,Disease
3389,Gene
3390,Disease
3391,Disease
3392,Gene
3393,Disease
3394,Disease
3395,Gene
3396,Disease
3397,Disease
3398,Disease
3399,Disease
3400,Disease
3401,Disease
3402,Disease
3403,Disease
3404,Disease
3405,Disease
3406,Disease
3407,Disease
3408,Disease
3409,Disease
3410,Disease
3411,Gene
3412,Gene
3413,Disease
3414,Disease
3415,Gene
3416,Disease
3417,Disease
3418,Gene
3419,Disease
3420,Disease
3421,Gene
3422,Disease
3423,Disease
3424,Disease
3425,Disease
3426,Disease
3427,Gene
3428,Disease
3429,Disease
3430,Gene
3431,Disease
3432,Disease
3433,Disease
3434,Disease
3435,Disease
3436,Disease
3437,Disease
3438,Disease
3439,Disease
3440,Disease
3441,Disease
3442,Disease
3443,Disease
3444,Gene
3445,Disease
3446,Disease
3447,Gene
3448,Disease
3449,Gene
3450,Disease
3451,Disease
3452,Disease
3453,Disease
3454,Disease
3455,Disease
3456,Disease
3457,Disease
3458,Disease
3459,Disease
3460,Disease
3461,Disease
3462,Disease
3463,Disease
3464,Disease
3465,Gene
3466,Disease
3467,Disease
3468,Disease
3469,Gene
3470,Gene
3471,Disease
3472,Disease
3473,Disease
3474,Disease
3475,Gene
3476,Disease
3477,Disease
3478,Gene
3479,Disease
3480,Gene
3481,Disease
3482,Gene
3483,Disease
3484,Gene
3485,Gene
3486,Disease
3487,Gene
3488,Gene
3489,Gene
3490,Gene
3491,Gene
3492,Disease
3493,Disease
3494,Gene
3495,Gene
3496,Gene
3497,Gene
3498,Disease
3499,Disease
3500,Disease
3501,Gene
3502,Disease
3503,Disease
3504,Disease
3505,Disease
3506,Disease
3507,Disease
3508,Disease
3509,Gene
3510,Gene
3511,Gene
3512,Disease
3513,Gene
3514,Disease
3515,Disease
3516,Disease
3517,Disease
3518,Disease
3519,Disease
3520,Gene
3521,Disease
3522,Gene
3523,Gene
3524,Disease
3525,Gene
3526,Disease
3527,Disease
3528,Disease
3529,Disease
3530,Gene
3531,Disease
3532,Gene
3533,Disease
3534,Disease
3535,Disease
3536,Disease
3537,Gene
3538,Disease
3539,Disease
3540,Disease
3541,Disease
3542,Gene
3543,Disease
3544,Disease
3545,Gene
3546,Gene
3547,Disease
3548,Disease
3549,Gene
3550,Disease
3551,Gene
3552,Gene
3553,Disease
3554,Disease
3555,Disease
3556,Disease
3557,Gene
3558,Disease
3559,Disease
3560,Disease
3561,Disease
3562,Disease
3563,Disease
3564,Disease
3565,Gene
3566,Disease
3567,Disease
3568,Disease
3569,Disease
3570,Disease
3571,Disease
3572,Gene
3573,Disease
3574,Disease
3575,Gene
3576,Disease
3577,Disease
3578,Gene
3579,Disease
3580,Gene
3581,Disease
3582,Disease
3583,Disease
3584,Disease
3585,Gene
3586,Disease
3587,Disease
3588,Disease
3589,Disease
3590,Disease
3591,Gene
3592,Gene
3593,Gene
3594,Gene
3595,Gene
3596,Gene
3597,Disease
3598,Disease
3599,Disease
3600,Disease
3601,Gene
3602,Disease
3603,Gene
3604,Gene
3605,Gene
3606,Gene
3607,Disease
3608,Disease
3609,Gene
3610,Disease
3611,Gene
3612,Gene
3613,Disease
3614,Disease
3615,Gene
3616,Disease
3617,Disease
3618,Disease
3619,Disease
3620,Gene
3621,Disease
3622,Disease
3623,Disease
3624,Disease
3625,Disease
3626,Disease
3627,Gene
3628,Disease
3629,Disease
3630,Gene
3631,Disease
3632,Gene
3633,Disease
3634,Disease
3635,Disease
3636,Disease
3637,Disease
3638,Disease
3639,Disease
3640,Disease
3641,Disease
3642,Gene
3643,Disease
3644,Disease
3645,Gene
3646,Gene
3647,Disease
3648,Disease
3649,Gene
3650,Disease
3651,Disease
3652,Disease
3653,Gene
3654,Disease
3655,Disease
3656,Gene
3657,Disease
3658,Disease
3659,Gene
3660,Disease
3661,Gene
3662,Disease
3663,Disease
3664,Disease
3665,Gene
3666,Disease
3667,Gene
3668,Gene
3669,Disease
3670,Disease
3671,Disease
3672,Gene
3673,Disease
3674,Gene
3675,Disease
3676,Disease
3677,Disease
3678,Disease
3679,Disease
3680,Disease
3681,Disease
3682,Disease
3683,Disease
3684,Disease
3685,Disease
3686,Disease
3687,Disease
3688,Disease
3689,Disease
3690,Gene
3691,Disease
3692,Disease
3693,Gene
3694,Disease
3695,Disease
3696,Disease
3697,Disease
3698,Disease
3699,Disease
3700,Disease
3701,Disease
3702,Disease
3703,Gene
3704,Gene
3705,Disease
3706,Disease
3707,Disease
3708,Gene
3709,Disease
3710,Disease
3711,Gene
3712,Disease
3713,Gene
3714,Gene
3715,Gene
3716,Disease
3717,Disease
3718,Disease
3719,Disease
3720,Disease
3721,Disease
3722,Gene
3723,Gene
3724,Disease
3725,Gene
3726,Disease
3727,Disease
3728,Gene
3729,Disease
3730,Disease
3731,Disease
3732,Disease
3733,Disease
3734,Gene
3735,Gene
3736,Gene
3737,Gene
3738,Disease
3739,Gene
3740,Gene
3741,Gene
3742,Gene
3743,Gene
3744,Gene
3745,Gene
3746,Gene
3747,Gene
3748,Gene
3749,Gene
3750,Disease
3751,Gene
3752,Disease
3753,Gene
3754,Gene
3755,Disease
3756,Disease
3757,Disease
3758,Disease
3759,Gene
3760,Gene
3761,Disease
3762,Gene
3763,Disease
3764,Gene
3765,Disease
3766,Gene
3767,Disease
3768,Disease
3769,Gene
3770,Disease
3771,Gene
3772,Disease
3773,Gene
3774,Gene
3775,Gene
3776,Gene
3777,Disease
3778,Gene
3779,Gene
3780,Disease
3781,Disease
3782,Gene
3783,Disease
3784,Gene
3785,Protein
3786,Protein
3787,Protein
3788,Protein
3789,Protein
3790,Protein
3791,Protein
3792,Protein
3793,Protein
3794,Protein
3795,Protein
3796,Protein
3797,Protein
3798,Protein
3799,Protein
3800,Protein
3801,Protein
3802,Protein
3803,Protein
3804,Protein
3805,Protein
3806,Protein
3807,Protein
3808,Protein
3809,Protein
3810,Protein
3811,Protein
3812,Protein
3813,Protein
3814,Protein
3815,Protein
3816,Protein
3817,Protein
3818,Protein
3819,Protein
3820,Protein
3821,Protein
3822,Protein
3823,Protein
3824,Protein
3825,Protein
3826,Protein
3827,Protein
3828,Protein
3829,Protein
3830,Protein
3831,Protein
3832,Protein
3833,Protein
3834,Protein
3835,Protein
3836,Protein
3837,Protein
3838,Protein
3839,Protein
3840,Protein
3841,Protein
3842,Protein
3843,Protein
3844,Protein
3845,Protein
3846,Protein
3847,Protein
3848,Protein
3849,Protein
3850,Protein
3851,Protein
3852,Protein
3853,Protein
3854,Protein
3855,Protein
3856,Protein
3857,Protein
3858,Protein
3859,Protein
3860,Protein
3861,Protein
3862,Protein
3863,Protein
3864,Protein
3865,Protein
3866,Protein
3867,Protein
3868,Protein
3869,Protein
3870,Protein
3871,Protein
3872,Protein
3873,Protein
3874,Protein
3875,Protein
3876,Protein
3877,Protein
3878,Protein
3879,Protein
3880,Protein
3881,Protein
3882,Protein
3883,Protein
3884,Protein
3885,Protein
3886,Protein
3887,Protein
3888,Protein
3889,Protein
3890,Protein
3891,Protein
3892,Protein
3893,Protein
3894,Protein
3895,Protein
3896,Protein
3897,Protein
3898,Protein
3899,Protein
3900,Protein
3901,Protein
3902,Protein
3903,Protein
3904,Protein
3905,Protein
3906,Protein
3907,Protein
3908,Protein
3909,Protein
3910,Protein
3911,Protein
3912,Protein
3913,Protein
3914,Protein
3915,Protein
3916,Protein
3917,Protein
3918,Protein
3919,Protein
3920,Protein
3921,Protein
3922,Protein
3923,Protein
3924,Protein
3925,Protein
3926,Protein
3927,Protein
3928,Protein
3929,Protein
3930,Protein
3931,Protein
3932,Protein
3933,Protein
3934,Protein
3935,Protein
3936,Protein
3937,Protein
3938,Protein
3939,Protein
3940,Protein
3941,Protein
3942,Protein
3943,Protein
3944,Protein
3945,Protein
3946,Protein
3947,Protein
3948,Protein
3949,Protein
3950,Protein
3951,Protein
3952,Protein
3953,Protein
3954,Protein
3955,Protein
3956,Protein
3957,Protein
3958,Protein
3959,Protein
3960,Protein
3961,Protein
3962,Protein
3963,Protein
3964,Protein
3965,Protein
3966,Protein
3967,Protein
3968,Protein
3969,Protein
3970,Protein
3971,Protein
3972,Protein
3973,Protein
3974,Protein
3975,Protein
3976,Protein
3977,Protein
3978,Protein
3979,Protein
3980,Protein
3981,Protein
3982,Protein
3983,Protein
3984,Protein
3985,Protein
3986,Protein
3987,Protein
3988,Protein
3989,Protein
3990,Protein
3991,Protein
3992,Protein
3993,Protein
3994,Protein
3995,Protein
3996,Protein
3997,Protein
3998,Protein
3999,Protein
4000,Protein
4001,Protein
4002,Protein
4003,Protein
4004,Protein
4005,Protein
4006,Protein
4007,Protein
4008,Protein
